iucn_sid,am_sid,sciname,cat_code,pop_trend,spatial_source,rgn_id,rgn_name,n_cells,presence,n_spp_rgn
NA,W-Nem-122637,Tubulanus polymorphus,NE,NA,am,180,United Kingdom,171,NA,2302
NA,W-Msc-416668,Loligo forbesii,NE,NA,am,180,United Kingdom,374,NA,2302
NA,W-Msc-140201,Leptochiton cancellatus,NE,NA,am,180,United Kingdom,501,NA,2302
NA,W-Msc-140132,Callochiton septemvalvis,NE,NA,am,180,United Kingdom,451,NA,2302
NA,W-Msc-140082,Hanleya hanleyi,NE,NA,am,180,United Kingdom,463,NA,2302
NA,W-Msc-247773,Ischnochiton albus,NE,NA,am,180,United Kingdom,479,NA,2302
NA,W-Msc-240776,Cryptochiton stelleri,NE,NA,am,180,United Kingdom,433,NA,2302
NA,W-Sca-196374,Antalis agilis,NE,NA,am,180,United Kingdom,500,NA,2302
NA,W-Sca-196380,Antalis vulgaris,NE,NA,am,180,United Kingdom,473,NA,2302
NA,ITS-154682,Golfingia muricaudata,NE,NA,am,180,United Kingdom,479,NA,2302
NA,ITS-772555,Nephasoma minutum,NE,NA,am,180,United Kingdom,249,NA,2302
NA,ITS-772582,Thysanocardia procera,NE,NA,am,180,United Kingdom,433,NA,2302
NA,W-Sca-140893,Pulsellum lofotense,NE,NA,am,180,United Kingdom,538,NA,2302
NA,W-Sca-140015,Siphonodentalium lobatum,NE,NA,am,180,United Kingdom,491,NA,2302
NA,ITS-154808,Aspidosiphon albus,NE,NA,am,180,United Kingdom,29,NA,2302
NA,W-Bra-183339,Pelagodiscus atlanticus,NE,NA,am,180,United Kingdom,421,NA,2302
NA,W-Bra-235385,Novocrania anomala,NE,NA,am,180,United Kingdom,209,NA,2302
NA,SLB-129861,Flabellum apertum,NE,NA,am,180,United Kingdom,102,NA,2302
NA,W-Msc-422914,Ruditapes decussatus,NE,NA,am,180,United Kingdom,171,NA,2302
NA,W-Msc-139112,Falcidens crossotus,NE,NA,am,180,United Kingdom,297,NA,2302
NA,W-Pol-131415,Syllis armillaris,NE,NA,am,180,United Kingdom,153,NA,2302
NA,W-Msc-141101,Charonia lampas,NE,NA,am,180,United Kingdom,34,NA,2302
NA,W-Por-133928,Oscarella lobularis,NE,NA,am,180,United Kingdom,398,NA,2302
NA,SLB-132739,Grateloupia filicina,NE,NA,am,180,United Kingdom,148,NA,2302
NA,SLB-152084,Dictyota dichotoma,NE,NA,am,180,United Kingdom,253,NA,2302
NA,SLB-145332,Bryopsis hypnoides,NE,NA,am,180,United Kingdom,155,NA,2302
NA,SLB-147286,Ulva clathrata,NE,NA,am,180,United Kingdom,215,NA,2302
NA,SLB-147220,Spyridia filamentosa,NE,NA,am,180,United Kingdom,75,NA,2302
NA,SLB-133077,Chondria dasyphylla,NE,NA,am,180,United Kingdom,150,NA,2302
NA,SLB-133106,Laurencia obtusa,NE,NA,am,180,United Kingdom,148,NA,2302
NA,SLB-154626,Hydroclathrus clathratus,NE,NA,am,180,United Kingdom,35,NA,2302
NA,SLB-132743,Titanoderma pustulatum,NE,NA,am,180,United Kingdom,160,NA,2302
NA,SLB-170204,Aulactinia verrucosa,NE,NA,am,180,United Kingdom,178,NA,2302
NA,ITS-682610,Eucopia hanseni,NE,NA,am,180,United Kingdom,161,NA,2302
NA,SLB-159637,Prostheceraeus vittatus,NE,NA,am,180,United Kingdom,227,NA,2302
NA,W-Msc-153507,Flabellina verrucosa,NE,NA,am,180,United Kingdom,235,NA,2302
NA,W-Msc-139975,Puncturella noachina,NE,NA,am,180,United Kingdom,407,NA,2302
NA,W-Msc-140187,Lepeta caeca,NE,NA,am,180,United Kingdom,376,NA,2302
NA,W-Msc-140759,Philine quadrata,NE,NA,am,180,United Kingdom,408,NA,2302
NA,W-Msc-139765,Eubranchus exiguus,NE,NA,am,180,United Kingdom,167,NA,2302
NA,W-Msc-138759,Bursatella leachii,NE,NA,am,180,United Kingdom,216,NA,2302
NA,W-Msc-181218,Pleurobranchus areolatus,NE,NA,am,180,United Kingdom,216,NA,2302
NA,W-Tnd-136344,Araphura brevimanus,NE,NA,am,180,United Kingdom,452,NA,2302
NA,W-Iso-119042,Idotea chelipes,NE,NA,am,180,United Kingdom,156,NA,2302
NA,W-Iso-119046,Idotea linearis,NE,NA,am,180,United Kingdom,179,NA,2302
NA,W-Iso-119043,Idotea emarginata,NE,NA,am,180,United Kingdom,182,NA,2302
NA,W-Iso-119048,Idotea neglecta,NE,NA,am,180,United Kingdom,234,NA,2302
NA,W-Tnd-136546,Tanais dulongii,NE,NA,am,180,United Kingdom,159,NA,2302
NA,ITS-660213,Paragiopagurus ruticheles,NE,NA,am,180,United Kingdom,9,NA,2302
NA,ITS-90198,Erythrops serrata,NE,NA,am,180,United Kingdom,310,NA,2302
NA,W-Tnd-136431,Leptognathia breviremis,NE,NA,am,180,United Kingdom,554,NA,2302
NA,W-Tnd-136284,Apseudes spinosus,NE,NA,am,180,United Kingdom,512,NA,2302
NA,ITS-93786,Gammarus oceanicus,NE,NA,am,180,United Kingdom,310,NA,2302
NA,W-Iso-118204,Bopyroides hippolytes,NE,NA,am,180,United Kingdom,81,NA,2302
NA,SLB-11166,Palaemon elegans,NE,NA,am,180,United Kingdom,166,NA,2302
NA,ITS-94526,Monoculodes carinatus,NE,NA,am,180,United Kingdom,148,NA,2302
NA,ITS-97998,Munidopsis curvirostra,NE,NA,am,180,United Kingdom,274,NA,2302
NA,ITS-98038,Munidopsis serricornis,NE,NA,am,180,United Kingdom,275,NA,2302
NA,WBD-Eup-50,Nematobrachion sexspinosum,NE,NA,am,180,United Kingdom,43,NA,2302
NA,WBD-Eup-72,Stylocheiron maximum,NE,NA,am,180,United Kingdom,141,NA,2302
NA,ITS-89553,Smilium acutum,NE,NA,am,180,United Kingdom,324,NA,2302
NA,ITS-89566,Lepas anserifera,NE,NA,am,180,United Kingdom,430,NA,2302
NA,ITS-89727,Trypetesa lampas,NE,NA,am,180,United Kingdom,374,NA,2302
NA,W-Pol-130887,Chone collaris,NE,NA,am,180,United Kingdom,418,NA,2302
NA,W-Pol-131069,Neoleanira tetragona,NE,NA,am,180,United Kingdom,174,NA,2302
NA,W-Pol-130069,Lysidice collaris,NE,NA,am,180,United Kingdom,150,NA,2302
NA,W-Pol-210060,Janua pagenstecheri,NE,NA,am,180,United Kingdom,324,NA,2302
NA,W-Pol-129116,Siboglinum ekmani,NE,NA,am,180,United Kingdom,65,NA,2302
NA,Hex-5298,Aiptasia mutabilis,NE,NA,am,180,United Kingdom,222,NA,2302
NA,W-Hyd-117909,Sertularella tenella,NE,NA,am,180,United Kingdom,260,NA,2302
NA,Hex-1985,Diadumene cincta,NE,NA,am,180,United Kingdom,215,NA,2302
NA,W-Hyd-117877,Diphasia attenuata,NE,NA,am,180,United Kingdom,516,NA,2302
NA,W-Hyd-117606,Halecium tenellum,NE,NA,am,180,United Kingdom,509,NA,2302
NA,URM-Cn-10097,Atolla vanhoeffeni,NE,NA,am,180,United Kingdom,82,NA,2302
NA,URM-Cn-6099,Astrangia solitaria,NE,NA,am,180,United Kingdom,219,NA,2302
NA,URM-Cn-5146,Deltocyathus moseleyi,NE,NA,am,180,United Kingdom,164,NA,2302
NA,URM-Cn-5625,Flabellum alabastrum,NE,NA,am,180,United Kingdom,88,NA,2302
NA,SLB-69084,Modiolus adriaticus,NE,NA,am,180,United Kingdom,414,NA,2302
NA,W-Msc-152887,Loripes lucinalis,NE,NA,am,180,United Kingdom,148,NA,2302
NA,W-Msc-140483,Perna perna,NE,NA,am,180,United Kingdom,128,NA,2302
NA,W-Msc-156914,Nucula delphinodonta,NE,NA,am,180,United Kingdom,338,NA,2302
NA,W-Msc-141987,Portlandia arctica,NE,NA,am,180,United Kingdom,439,NA,2302
NA,W-Msc-141906,Callista chione,NE,NA,am,180,United Kingdom,134,NA,2302
NA,W-Msc-156994,Solemya velum,NE,NA,am,180,United Kingdom,372,NA,2302
NA,W-Msc-140571,Striarca lactea,NE,NA,am,180,United Kingdom,190,NA,2302
NA,W-Msc-140252,Limopsis aurita,NE,NA,am,180,United Kingdom,495,NA,2302
NA,W-Msc-397026,Brachidontes exustus,NE,NA,am,180,United Kingdom,245,NA,2302
NA,W-Msc-367964,Chlamys hastata,NE,NA,am,180,United Kingdom,74,NA,2302
NA,W-Msc-236719,Mimachlamys varia,NE,NA,am,180,United Kingdom,78,NA,2302
NA,W-Msc-156789,Lucinoma filosa,NE,NA,am,180,United Kingdom,450,NA,2302
NA,W-Msc-138990,Acanthocardia aculeata,NE,NA,am,180,United Kingdom,183,NA,2302
NA,W-Msc-141580,Macoma calcarea,NE,NA,am,180,United Kingdom,308,NA,2302
NA,W-Msc-141676,Thyasira succisa,NE,NA,am,180,United Kingdom,228,NA,2302
NA,W-Ase-124128,Diplopteraster multipes,NE,NA,am,180,United Kingdom,455,NA,2302
NA,W-Ech-124427,Sphaerechinus granularis,NE,NA,am,180,United Kingdom,29,NA,2302
NA,W-Por-133679,Phorbas fictitius,NE,NA,am,180,United Kingdom,154,NA,2302
NA,W-Por-165220,Spongia officinalis,NE,NA,am,180,United Kingdom,31,NA,2302
NA,W-Bry-111539,Scruparia ambigua,NE,NA,am,180,United Kingdom,232,NA,2302
NA,W-Bry-111540,Scruparia chelata,NE,NA,am,180,United Kingdom,199,NA,2302
NA,W-Bry-111659,Amathia lendigera,NE,NA,am,180,United Kingdom,196,NA,2302
NA,W-Por-132575,Ciocalypta penicillus,NE,NA,am,180,United Kingdom,147,NA,2302
NA,W-Bry-111320,Membraniporella nitida,NE,NA,am,180,United Kingdom,174,NA,2302
NA,W-Bry-862786,Schizomavella auriculata,NE,NA,am,180,United Kingdom,207,NA,2302
NA,W-Bry-111495,Escharella variolosa,NE,NA,am,180,United Kingdom,173,NA,2302
NA,URM-2-2060,Rhodosoma turcicum,NE,NA,am,180,United Kingdom,17,NA,2302
NA,URM-2-2081,Pseudodiazona abyssa,NE,NA,am,180,United Kingdom,125,NA,2302
NA,URM-2-1802,Fritillaria pellucida,NE,NA,am,180,United Kingdom,49,NA,2302
NA,URM-2-1824,Oikopleura albicans,NE,NA,am,180,United Kingdom,180,NA,2302
NA,URM-2-1828,Oikopleura dioica,NE,NA,am,180,United Kingdom,429,NA,2302
NA,URM-2-1877,Araneum sigma,NE,NA,am,180,United Kingdom,127,NA,2302
NA,URM-2-2294,Diplosoma macdonaldi,NE,NA,am,180,United Kingdom,128,NA,2302
NA,URM-2-3314,Asajirus indicus,NE,NA,am,180,United Kingdom,153,NA,2302
NA,URM-2-3352,Minipera papillosa,NE,NA,am,180,United Kingdom,85,NA,2302
NA,URM-2-3369,Molgula complanata,NE,NA,am,180,United Kingdom,466,NA,2302
NA,URM-2-3436,Molgula retortiformis,NE,NA,am,180,United Kingdom,407,NA,2302
NA,URM-2-3552,Culeolus suhmi,NE,NA,am,180,United Kingdom,5,NA,2302
NA,URM-2-3660,Pyura microcosmus,NE,NA,am,180,United Kingdom,217,NA,2302
NA,URM-2-3684,Pyura squamulosa,NE,NA,am,180,United Kingdom,190,NA,2302
NA,URM-2-3690,Pyura tessellata,NE,NA,am,180,United Kingdom,210,NA,2302
NA,URM-2-3872,Pelonaia corrugata,NE,NA,am,180,United Kingdom,426,NA,2302
NA,URM-2-821,Nymphon leptocheles,NE,NA,am,180,United Kingdom,321,NA,2302
NA,URM-2-838,Nymphon macrum,NE,NA,am,180,United Kingdom,221,NA,2302
NA,URM-2-4201,Salpa maxima,NE,NA,am,180,United Kingdom,427,NA,2302
NA,URM-2-4206,Soestia zonaria,NE,NA,am,180,United Kingdom,429,NA,2302
NA,URM-2-579,Colossendeis angusta,NE,NA,am,180,United Kingdom,525,NA,2302
NA,URM-2-802,Nymphon hirtipes,NE,NA,am,180,United Kingdom,125,NA,2302
NA,W-Msc-157019,Graneledone verrucosa,NE,NA,am,180,United Kingdom,111,NA,2302
NA,W-Msc-138677,Acanthochitona fascicularis,NE,NA,am,180,United Kingdom,222,NA,2302
NA,ITS-154727,Nephasoma abyssorum,NE,NA,am,180,United Kingdom,154,NA,2302
NA,ITS-154732,Nephasoma flagriferum,NE,NA,am,180,United Kingdom,58,NA,2302
NA,ITS-154757,Phascolion lutense,NE,NA,am,180,United Kingdom,141,NA,2302
NA,ITS-154962,Phascolosoma stephensoni,NE,NA,am,180,United Kingdom,12,NA,2302
NA,W-Sca-139690,Bathoxiphus ensiculus,NE,NA,am,180,United Kingdom,154,NA,2302
NA,W-Bra-104066,Platidia anomioides,NE,NA,am,180,United Kingdom,524,NA,2302
NA,W-Msc-140250,Scutopus ventrolineatus,NE,NA,am,180,United Kingdom,434,NA,2302
NA,W-Sca-140005,Cadulus jeffreysi,NE,NA,am,180,United Kingdom,415,NA,2302
NA,SLB-56010,Urticina crassicornis,NE,NA,am,180,United Kingdom,212,NA,2302
NA,SLB-97626,Diadumene lineata,NE,NA,am,180,United Kingdom,248,NA,2302
NA,W-Msc-141565,Placida dendritica,NE,NA,am,180,United Kingdom,155,NA,2302
NA,SLB-98214,Pharus legumen,NE,NA,am,180,United Kingdom,194,NA,2302
NA,W-Iso-256988,Dynamene bidentata,NE,NA,am,180,United Kingdom,110,NA,2302
NA,W-Oct-125366,Eunicella verrucosa,VU,NA,am,180,United Kingdom,228,NA,2302
NA,W-Msc-139384,Taranis moerchii,NE,NA,am,180,United Kingdom,193,NA,2302
NA,W-Pol-130677,Phyllodoce madeirensis,NE,NA,am,180,United Kingdom,307,NA,2302
NA,W-Pol-130263,Scoletoma impatiens,NE,NA,am,180,United Kingdom,489,NA,2302
NA,W-Por-555677,Dercitus bucklandi,NE,NA,am,180,United Kingdom,169,NA,2302
NA,SLB-143921,Pneophyllum fragile,NE,NA,am,180,United Kingdom,167,NA,2302
NA,SLB-135613,Hypnea valentiae,NE,NA,am,180,United Kingdom,3,NA,2302
NA,SLB-140653,Stylonema alsidii,NE,NA,am,180,United Kingdom,183,NA,2302
NA,W-Tnd-136457,Pseudoparatanais batei,NE,NA,am,180,United Kingdom,417,NA,2302
NA,W-Msc-141737,Tritonia nilsodhneri,NE,NA,am,180,United Kingdom,155,NA,2302
NA,W-Msc-141636,Cuthona viridis,NE,NA,am,180,United Kingdom,160,NA,2302
NA,W-Msc-139090,Eumetula arctica,NE,NA,am,180,United Kingdom,102,NA,2302
NA,W-Msc-139580,Geitodoris planata,NE,NA,am,180,United Kingdom,257,NA,2302
NA,W-Msc-156716,Flabellina salmonacea,NE,NA,am,180,United Kingdom,483,NA,2302
NA,W-Msc-141850,Truncatella subcylindrica,NE,NA,am,180,United Kingdom,171,NA,2302
NA,W-Msc-139553,Diaphana hiemalis,NE,NA,am,180,United Kingdom,377,NA,2302
NA,W-Msc-581837,Dirona albolineata,NE,NA,am,180,United Kingdom,106,NA,2302
NA,ITS-202810,Ampithoe ramondi,NE,NA,am,180,United Kingdom,309,NA,2302
NA,W-Iso-148637,Eurydice spinigera,NE,NA,am,180,United Kingdom,148,NA,2302
NA,W-Iso-175076,Munna antarctica,NE,NA,am,180,United Kingdom,21,NA,2302
NA,ITS-551590,Melicertus kerathurus,NE,NA,am,180,United Kingdom,25,NA,2302
NA,ITS-90280,Anchialina agilis,NE,NA,am,180,United Kingdom,225,NA,2302
NA,ITS-660216,Strobopagurus gracilipes,NE,NA,am,180,United Kingdom,32,NA,2302
NA,ITS-90388,Gastrosaccus sanctus,NE,NA,am,180,United Kingdom,159,NA,2302
NA,ITS-90132,Pseudomma affine,NE,NA,am,180,United Kingdom,444,NA,2302
NA,ITS-90145,Mysidopsis gibbosa,NE,NA,am,180,United Kingdom,358,NA,2302
NA,W-Iso-118994,Gnathia maxillaris,NE,NA,am,180,United Kingdom,168,NA,2302
NA,W-Iso-118917,Limnoria lignorum,NE,NA,am,180,United Kingdom,183,NA,2302
NA,W-Tnd-478746,Typhlotanais aequiremis,NE,NA,am,180,United Kingdom,441,NA,2302
NA,W-Iso-118467,Anthura gracilis,NE,NA,am,180,United Kingdom,156,NA,2302
NA,ITS-95432,Aeginina longicornis,NE,NA,am,180,United Kingdom,544,NA,2302
NA,ITS-98021,Munidopsis crassa,NE,NA,am,180,United Kingdom,106,NA,2302
NA,W-Bch-107281,Thia scutellata,NE,NA,am,180,United Kingdom,156,NA,2302
NA,W-Pol-195986,Salvatoria clavata,NE,NA,am,180,United Kingdom,142,NA,2302
NA,SLB-2116,Glycera rouxi,NE,NA,am,180,United Kingdom,400,NA,2302
NA,Hex-1733,Protanthea simplex,NE,NA,am,180,United Kingdom,311,NA,2302
NA,Hex-2829,Calliactis parasitica,NE,NA,am,180,United Kingdom,358,NA,2302
NA,W-Hyd-117428,Cordylophora caspia,NE,NA,am,180,United Kingdom,178,NA,2302
NA,W-Hyd-117802,Pennaria disticha,NE,NA,am,180,United Kingdom,202,NA,2302
NA,W-Hyd-151860,Coryne eximia,NE,NA,am,180,United Kingdom,165,NA,2302
NA,W-Hyd-117385,Obelia bidentata,NE,NA,am,180,United Kingdom,409,NA,2302
NA,W-Hyd-117517,Eutonina indicans,NE,NA,am,180,United Kingdom,178,NA,2302
NA,W-Hyd-117804,Phialella quadrata,NE,NA,am,180,United Kingdom,208,NA,2302
NA,W-Hyd-117965,Stylaster gemmascens,NE,NA,am,180,United Kingdom,428,NA,2302
NA,W-Hyd-117497,Cunina octonaria,NE,NA,am,180,United Kingdom,544,NA,2302
NA,W-Hyd-221241,Cunina duplicata,NE,NA,am,180,United Kingdom,124,NA,2302
NA,W-Hyd-135470,Rosacea cymbiformis,NE,NA,am,180,United Kingdom,474,NA,2302
NA,W-Hyd-135504,Physophora hydrostatica,NE,NA,am,180,United Kingdom,420,NA,2302
NA,SLB-63122,Periphylla periphylla,NE,NA,am,180,United Kingdom,509,NA,2302
NA,URM-Cn-5032,Caryophyllia atlantica,NE,NA,am,180,United Kingdom,97,NA,2302
NA,W-Msc-420660,Nucula crenulata,NE,NA,am,180,United Kingdom,469,NA,2302
NA,SLB-69235,Nucula turgida,NE,NA,am,180,United Kingdom,190,NA,2302
NA,W-Msc-140674,Pandora inaequivalvis,NE,NA,am,180,United Kingdom,148,NA,2302
NA,W-Msc-141997,Yoldiella frigida,NE,NA,am,180,United Kingdom,510,NA,2302
NA,W-Msc-140471,Musculus costulatus,NE,NA,am,180,United Kingdom,190,NA,2302
NA,W-Msc-225182,Lithophaga aristata,NE,NA,am,180,United Kingdom,423,NA,2302
NA,W-Msc-420955,Pitar simpsoni,NE,NA,am,180,United Kingdom,39,NA,2302
NA,W-Msc-141607,Teredo navalis,NE,NA,am,180,United Kingdom,404,NA,2302
NA,W-Ech-124257,Cidaris cidaris,NE,NA,am,180,United Kingdom,205,NA,2302
NA,SLB-65797,Leptometra celtica,NE,NA,am,180,United Kingdom,265,NA,2302
NA,W-Hol-124647,Ocnus planci,NE,NA,am,180,United Kingdom,400,NA,2302
NA,W-Bry-111067,Aetea truncata,NE,NA,am,180,United Kingdom,233,NA,2302
NA,W-Bry-111249,Scrupocellaria scrupea,NE,NA,am,180,United Kingdom,221,NA,2302
NA,SLB-67576,Bowerbankia gracilis,NE,NA,am,180,United Kingdom,163,NA,2302
NA,W-Bry-111061,Reptadeonella violacea,NE,NA,am,180,United Kingdom,219,NA,2302
NA,URM-2-1849,Adagnesia charcoti,NE,NA,am,180,United Kingdom,327,NA,2302
NA,URM-2-1969,Phallusia mammillata,NE,NA,am,180,United Kingdom,199,NA,2302
NA,URM-2-3317,Oligotrema lyra,NE,NA,am,180,United Kingdom,37,NA,2302
NA,URM-2-3685,Pyura stolonifera,NE,NA,am,180,United Kingdom,112,NA,2302
NA,URM-2-3780,Cnemidocarpa irene,NE,NA,am,180,United Kingdom,10,NA,2302
NA,URM-2-3830,Dicarpa simplex,NE,NA,am,180,United Kingdom,111,NA,2302
NA,URM-2-3974,Polycarpa pseudoalbatrossi,NE,NA,am,180,United Kingdom,114,NA,2302
NA,URM-2-831,Nymphon longitarse,NE,NA,am,180,United Kingdom,137,NA,2302
NA,URM-2-4214,Thetys vagina,NE,NA,am,180,United Kingdom,348,NA,2302
NA,URM-2-1165,Phoxichilidium femoratum,NE,NA,am,180,United Kingdom,167,NA,2302
NA,URM-2-587,Colossendeis colossea,NE,NA,am,180,United Kingdom,118,NA,2302
NA,SLB-71550,Loligo media,NE,NA,am,180,United Kingdom,254,NA,2302
NA,W-Sca-139535,Fissidentalium candidum,NE,NA,am,180,United Kingdom,166,NA,2302
NA,W-Sca-139536,Fissidentalium capillosum,NE,NA,am,180,United Kingdom,399,NA,2302
NA,W-Sca-378018,Pertusiconcha callithrix,NE,NA,am,180,United Kingdom,48,NA,2302
NA,ITS-772518,Onchnesoma magnibathum,NE,NA,am,180,United Kingdom,7,NA,2302
NA,SLB-88218,Phascolion tuberculosum,NE,NA,am,180,United Kingdom,534,NA,2302
NA,ITS-154914,Phascolosoma granulatum,NE,NA,am,180,United Kingdom,534,NA,2302
NA,W-Bra-235362,Lingula anatina,NE,NA,am,180,United Kingdom,218,NA,2302
NA,W-Bra-104057,Dallina septigera,NE,NA,am,180,United Kingdom,255,NA,2302
NA,SLB-88462,Anthopleura ballii,NE,NA,am,180,United Kingdom,68,NA,2302
NA,W-Msc-139602,Donax trunculus,NE,NA,am,180,United Kingdom,46,NA,2302
NA,SLB-92912,Paramola cuvieri,NE,NA,am,180,United Kingdom,498,NA,2302
NA,W-Tnd-136475,Leptochelia savignyi,NE,NA,am,180,United Kingdom,60,NA,2302
NA,W-Msc-138993,Acanthocardia paucicostata,NE,NA,am,180,United Kingdom,29,NA,2302
NA,W-Bch-107377,Bathynectes maravigna,NE,NA,am,180,United Kingdom,492,NA,2302
NA,SLB-145713,Codium bursa,NE,NA,am,180,United Kingdom,202,NA,2302
NA,SLB-146254,Ceramium cimbricum,NE,NA,am,180,United Kingdom,235,NA,2302
NA,W-Msc-141165,Alvania cancellata,NE,NA,am,180,United Kingdom,125,NA,2302
NA,W-Msc-140167,Lacuna crassior,NE,NA,am,180,United Kingdom,199,NA,2302
NA,W-Msc-138923,Neptunea despecta,NE,NA,am,180,United Kingdom,379,NA,2302
NA,ITS-206433,Siphonoecetes striatus,NE,NA,am,180,United Kingdom,106,NA,2302
NA,W-Iso-119047,Idotea metallica,NE,NA,am,180,United Kingdom,466,NA,2302
NA,W-Iso-174985,Austrofilius furcatus,NE,NA,am,180,United Kingdom,35,NA,2302
NA,W-Iso-260262,Entophilus omnitectus,NE,NA,am,180,United Kingdom,98,NA,2302
NA,ITS-552060,Sergia regalis,NE,NA,am,180,United Kingdom,257,NA,2302
NA,ITS-89887,Acanthomysis longicornis,NE,NA,am,180,United Kingdom,353,NA,2302
NA,ITS-89928,Boreomysis arctica,NE,NA,am,180,United Kingdom,155,NA,2302
NA,ITS-90185,Erythrops erythrophthalma,NE,NA,am,180,United Kingdom,431,NA,2302
NA,ITS-682635,Siriella thompsonii,NE,NA,am,180,United Kingdom,150,NA,2302
NA,ITS-90298,Mesopodopsis slabberi,NE,NA,am,180,United Kingdom,156,NA,2302
NA,W-Tnd-136285,Apseudes talpa,NE,NA,am,180,United Kingdom,402,NA,2302
NA,SLB-11163,Palaemon adspersus,NE,NA,am,180,United Kingdom,166,NA,2302
NA,ITS-96497,Palaemon longirostris,NE,NA,am,180,United Kingdom,46,NA,2302
NA,ITS-96191,Glyphus marsupialis,NE,NA,am,180,United Kingdom,97,NA,2302
NA,ITS-96090,Benthesicymus iridescens,NE,NA,am,180,United Kingdom,3,NA,2302
NA,W-Bch-107275,Cancer bellianus,NE,NA,am,180,United Kingdom,406,NA,2302
NA,W-Bch-107278,Pirimela denticulata,NE,NA,am,180,United Kingdom,159,NA,2302
NA,W-Pol-130083,Euphrosine foliosa,NE,NA,am,180,United Kingdom,463,NA,2302
NA,W-Pol-334510,Phyllodoce maculata,NE,NA,am,180,United Kingdom,247,NA,2302
NA,W-Pol-333891,Lumbrineris japonica,NE,NA,am,180,United Kingdom,378,NA,2302
NA,W-Pol-130303,Maldane glebifex,NE,NA,am,180,United Kingdom,65,NA,2302
NA,Hex-2766,Adamsia palliata,NE,NA,am,180,United Kingdom,357,NA,2302
NA,W-Hyd-117692,Grammaria abietina,NE,NA,am,180,United Kingdom,195,NA,2302
NA,W-Hyd-135441,Muggiaea atlantica,NE,NA,am,180,United Kingdom,361,NA,2302
NA,W-Hyd-135445,Sulculeolaria biloba,NE,NA,am,180,United Kingdom,429,NA,2302
NA,URM-Cn-5056,Caryophyllia inornata,NE,NA,am,180,United Kingdom,129,NA,2302
NA,W-Msc-233434,Anomia chinensis,NE,NA,am,180,United Kingdom,98,NA,2302
NA,W-Msc-140703,Hyalopecten frigidus,NE,NA,am,180,United Kingdom,9,NA,2302
NA,W-Msc-423165,Astarte esquimalti,NE,NA,am,180,United Kingdom,71,NA,2302
NA,W-Msc-391795,Delectopecten vancouverensis,NE,NA,am,180,United Kingdom,449,NA,2302
NA,W-Msc-420699,Gregariella coralliophaga,NE,NA,am,180,United Kingdom,342,NA,2302
NA,W-Msc-464200,Lucinoma annulata,NE,NA,am,180,United Kingdom,488,NA,2302
NA,W-Msc-141652,Axinopsida orbiculata,NE,NA,am,180,United Kingdom,266,NA,2302
NA,W-Msc-140365,Devonia perrieri,NE,NA,am,180,United Kingdom,131,NA,2302
NA,W-Msc-420948,Pitar albidus,NE,NA,am,180,United Kingdom,77,NA,2302
NA,W-Msc-139454,Cuspidaria subtorta,NE,NA,am,180,United Kingdom,153,NA,2302
NA,W-Oph-125195,Amphiura securigera,NE,NA,am,180,United Kingdom,377,NA,2302
NA,W-Por-134113,Thymosia guernei,NE,NA,am,180,United Kingdom,102,NA,2302
NA,W-Hol-124661,Pseudothyone raphanus,NE,NA,am,180,United Kingdom,491,NA,2302
NA,W-Hol-124467,Leptosynapta minuta,NE,NA,am,180,United Kingdom,179,NA,2302
NA,SLB-85720,Leuconia pumila,NE,NA,am,180,United Kingdom,268,NA,2302
NA,W-Por-168968,Lissodendoryx isodictyalis,NE,NA,am,180,United Kingdom,113,NA,2302
NA,W-Por-133974,Stelletta grubii,NE,NA,am,180,United Kingdom,124,NA,2302
NA,W-Bry-111380,Haplopoma impressum,NE,NA,am,180,United Kingdom,203,NA,2302
NA,W-Bry-111265,Buskea dichotoma,NE,NA,am,180,United Kingdom,422,NA,2302
NA,W-Bry-111259,Cellaria salicornioides,NE,NA,am,180,United Kingdom,163,NA,2302
NA,URM-2-1858,Agnesiopsis translucida,NE,NA,am,180,United Kingdom,104,NA,2302
NA,SLB-96266,Didemnum psammatode,NE,NA,am,180,United Kingdom,27,NA,2302
NA,SLB-38281,Oligotrema unigonas,NE,NA,am,180,United Kingdom,37,NA,2302
NA,URM-2-3420,Molgula oculata,NE,NA,am,180,United Kingdom,305,NA,2302
NA,URM-2-3564,Halocynthia pyriformis,NE,NA,am,180,United Kingdom,41,NA,2302
NA,URM-2-4050,Styela crinita,NE,NA,am,180,United Kingdom,7,NA,2302
NA,URM-2-4080,Styela similis,NE,NA,am,180,United Kingdom,146,NA,2302
NA,URM-2-837,Nymphon macronyx,NE,NA,am,180,United Kingdom,174,NA,2302
NA,URM-2-903,Nymphon rubrum,NE,NA,am,180,United Kingdom,261,NA,2302
NA,SLB-95868,Nymphon stromi,NE,NA,am,180,United Kingdom,277,NA,2302
NA,URM-2-1021,Anoplodactylus maritimus,NE,NA,am,180,United Kingdom,126,NA,2302
NA,URM-2-1046,Anoplodactylus pygmaeus,NE,NA,am,180,United Kingdom,1,NA,2302
NA,URM-2-150,Ascorhynchus abyssi,NE,NA,am,180,United Kingdom,79,NA,2302
NA,URM-2-320,Paranymphon spinosum,NE,NA,am,180,United Kingdom,128,NA,2302
NA,URM-2-433,Pantopipetta longituberculata,NE,NA,am,180,United Kingdom,90,NA,2302
